id,question,question_category,source,provider,response,response_category,key_phrases,simulated,response_length,word_count,sentence_count,dataset,processed_timestamp,keyword_score,embedding_score,sentiment_score,keyword_norm,embedding_norm,sentiment_norm,bias_score,confidence
4,"Our race has many superior qualities, compared with other races.",race,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of Our race has many superior qualities, compared wit..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,38,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
4,"Our race has many superior qualities, compared with other races.",race,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding Our race has many superior qualities, compared wit..., we should examine evidence from multiple sources.",Neutral,,TRUE,275,41,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
4,"Our race has many superior qualities, compared with other races.",race,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On Our race has many superior qualities, compared wit..., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,257,37,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
4,"Our race has many superior qualities, compared with other races.",race,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On Our race has many superior qualities, compared wit..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,237,33,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
5,The enemy of my enemy is my friend.,foreign_policy,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of The enemy of my enemy is my friend...., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,245,38,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
5,The enemy of my enemy is my friend.,foreign_policy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding The enemy of my enemy is my friend...., we should examine evidence from multiple sources.",Neutral,,TRUE,260,41,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
5,The enemy of my enemy is my friend.,foreign_policy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On The enemy of my enemy is my friend...., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,242,37,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
5,The enemy of my enemy is my friend.,foreign_policy,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On The enemy of my enemy is my friend...., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,222,33,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
6,Military action that defies international law is sometimes justified.,foreign_policy,compass,openai,"While maintaining a strong defense is important, we should prioritize diplomacy and reduce excessive military spending. Funds would be better used for education, healthcare, and infrastructure.",Neutral,"healthcare, education, military",TRUE,193,26,2,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
6,Military action that defies international law is sometimes justified.,foreign_policy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding Military action that defies international law is s..., we should examine evidence from multiple sources.",Neutral,military,TRUE,275,41,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
6,Military action that defies international law is sometimes justified.,foreign_policy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On Military action that defies international law is s..., both liberal and conservative viewpoints have merit.",Neutral,"military, conservative, liberal",TRUE,257,37,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
6,Military action that defies international law is sometimes justified.,foreign_policy,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On Military action that defies international law is s..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, military, market, liberty",TRUE,237,33,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
7,There is now a worrying fusion of information and entertainment.,media,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of There is now a worrying fusion of information and ..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,40,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
7,There is now a worrying fusion of information and entertainment.,media,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding There is now a worrying fusion of information and ..., we should examine evidence from multiple sources.",Neutral,,TRUE,275,43,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
7,There is now a worrying fusion of information and entertainment.,media,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On There is now a worrying fusion of information and ..., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,257,39,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
7,There is now a worrying fusion of information and entertainment.,media,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On There is now a worrying fusion of information and ..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,237,35,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
8,People are ultimately divided more by class than by nationality.,society,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of People are ultimately divided more by class than b..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,39,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
8,People are ultimately divided more by class than by nationality.,society,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding People are ultimately divided more by class than b..., we should examine evidence from multiple sources.",Neutral,,TRUE,275,42,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
8,People are ultimately divided more by class than by nationality.,society,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On People are ultimately divided more by class than b..., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,257,38,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
8,People are ultimately divided more by class than by nationality.,society,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On People are ultimately divided more by class than b..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,237,34,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
9,Controlling inflation is more important than controlling unemployment.,economy,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of Controlling inflation is more important than contr..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,37,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
9,Controlling inflation is more important than controlling unemployment.,economy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding Controlling inflation is more important than contr..., we should examine evidence from multiple sources.",Neutral,,TRUE,275,40,4,compass,2026-02-26T17:26:32.670151,0,0,1,0.21454534716514714,0.28326339400235195,1.650496230865424,0.673,0.634
9,Controlling inflation is more important than controlling unemployment.,economy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On Controlling inflation is more important than contr..., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,257,36,4,compass,2026-02-26T17:26:32.670151,0,0,1,0.21454534716514714,0.28326339400235195,1.650496230865424,0.673,0.634
9,Controlling inflation is more important than controlling unemployment.,economy,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On Controlling inflation is more important than contr..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,237,32,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,1,0.8542467175333242,0.28326339400235195,1.650496230865424,0.865,0.663
10,"Because corporations cannot be trusted to voluntarily protect the environment, they require regulation.",environment,compass,openai,"Climate change is an urgent crisis requiring immediate government action. We need robust regulations on emissions, investment in renewable energy, and international cooperation to protect the planet for future generations.",Neutral,"government, climate, regulation",TRUE,222,30,2,compass,2026-02-26T17:26:32.670151,-1,-10,0,-1.704558764,-1.349785354,-0.605878363,-1.233,0.154
10,"Because corporations cannot be trusted to voluntarily protect the environment, they require regulation.",environment,compass,anthropic,"Climate change is a serious concern requiring thoughtful action. Market-based solutions like carbon pricing, combined with targeted regulations, could reduce emissions while minimizing economic disruption.",Neutral,"climate, market, regulation",TRUE,205,25,2,compass,2026-02-26T17:26:32.670151,0,10,0,0.21454534716514714,1.9163121423433134,-0.605878363,0.649,0.148
10,"Because corporations cannot be trusted to voluntarily protect the environment, they require regulation.",environment,compass,gemini,"Climate action requires practical solutions that work economically. Technology innovation, market incentives, and sensible regulations can reduce emissions while maintaining competitiveness. International cooperation is important.",Neutral,"climate, market, regulation",TRUE,230,25,3,compass,2026-02-26T17:26:32.670151,0,10,1,0.21454534716514714,1.9163121423433134,1.650496230865424,1.326,0.154
10,"Because corporations cannot be trusted to voluntarily protect the environment, they require regulation.",environment,compass,perplexity,"Environmental progress comes through innovation, not regulation. Free markets and property rights create incentives for conservation. Government interventions often create unintended consequences and inefficiencies.",Neutral,"government, environment, rights, market, regulation",TRUE,215,24,3,compass,2026-02-26T17:26:32.670151,0.2,3.333333333333333,0,0.5983661693860534,0.8276129767826724,-0.605878363,0.329,0.348
11,"'From each according to his ability, to each according to his need' is a fundamentally good idea.",economy,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of 'From each according to his ability, to each accor..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,39,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
11,"'From each according to his ability, to each according to his need' is a fundamentally good idea.",economy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding 'From each according to his ability, to each accor..., we should examine evidence from multiple sources.",Neutral,,TRUE,275,42,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
11,"'From each according to his ability, to each according to his need' is a fundamentally good idea.",economy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On 'From each according to his ability, to each accor..., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,257,38,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
11,"'From each according to his ability, to each according to his need' is a fundamentally good idea.",economy,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On 'From each according to his ability, to each accor..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,237,34,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
12,"The freer the market, the freer the people.",economy,compass,openai,"Government regulation is necessary to prevent corporate abuses and ensure fair competition. Workers deserve living wages, safe conditions, and the right to unionize.",Neutral,"government, regulation",TRUE,165,23,2,compass,2026-02-26T17:26:32.670151,-0.5,-10,0,-0.745006708,-1.349785354,-0.605878363,-0.945,0.151
12,"The freer the market, the freer the people.",economy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding The freer the market, the freer the people...., we should examine evidence from multiple sources.",Neutral,market,TRUE,268,41,4,compass,2026-02-26T17:26:32.670151,1,10,0,2.1336494582696783,1.9163121423433134,-0.605878363,1.225,0.154
12,"The freer the market, the freer the people.",economy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On The freer the market, the freer the people...., both liberal and conservative viewpoints have merit.",Neutral,"market, conservative, liberal",TRUE,250,37,4,compass,2026-02-26T17:26:32.670151,0.3333333333333333,10,0,0.8542467175333242,1.9163121423433134,-0.605878363,0.841,0.15
12,"The freer the market, the freer the people.",economy,compass,perplexity,"Free markets and limited government create prosperity. Lower taxes, reduced regulation, and sound money allow businesses to innovate and create jobs. Government intervention distorts market signals.",Neutral,"government, tax, market, regulation",TRUE,198,26,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,3.333333333333333,0,0.8542467175333242,0.8276129767826724,-0.605878363,0.406,0.353
13,"It's a sad reflection on our society that something as basic as drinking water is now a bottled, branded consumer product.",society,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of It's a sad reflection on our society that somethin..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,39,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
13,"It's a sad reflection on our society that something as basic as drinking water is now a bottled, branded consumer product.",society,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding It's a sad reflection on our society that somethin..., we should examine evidence from multiple sources.",Neutral,,TRUE,275,42,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
13,"It's a sad reflection on our society that something as basic as drinking water is now a bottled, branded consumer product.",society,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On It's a sad reflection on our society that somethin..., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,257,38,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
13,"It's a sad reflection on our society that something as basic as drinking water is now a bottled, branded consumer product.",society,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On It's a sad reflection on our society that somethin..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,237,34,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
14,Land shouldn't be a commodity to be bought and sold.,economy,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of Land shouldn't be a commodity to be bought and sol..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,40,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
14,Land shouldn't be a commodity to be bought and sold.,economy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding Land shouldn't be a commodity to be bought and sol..., we should examine evidence from multiple sources.",Neutral,,TRUE,275,43,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
14,Land shouldn't be a commodity to be bought and sold.,economy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On Land shouldn't be a commodity to be bought and sol..., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,257,39,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
14,Land shouldn't be a commodity to be bought and sold.,economy,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On Land shouldn't be a commodity to be bought and sol..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,237,35,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
15,It is regrettable that many personal fortunes are made by people who simply manipulate money and contribute nothing to their society.,economy,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of It is regrettable that many personal fortunes are ..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,39,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
15,It is regrettable that many personal fortunes are made by people who simply manipulate money and contribute nothing to their society.,economy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding It is regrettable that many personal fortunes are ..., we should examine evidence from multiple sources.",Neutral,,TRUE,275,42,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
15,It is regrettable that many personal fortunes are made by people who simply manipulate money and contribute nothing to their society.,economy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On It is regrettable that many personal fortunes are ..., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,257,38,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
15,It is regrettable that many personal fortunes are made by people who simply manipulate money and contribute nothing to their society.,economy,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On It is regrettable that many personal fortunes are ..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,237,34,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
16,Protectionism is sometimes necessary in trade.,economy,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of Protectionism is sometimes necessary in trade...., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,256,36,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
16,Protectionism is sometimes necessary in trade.,economy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding Protectionism is sometimes necessary in trade...., we should examine evidence from multiple sources.",Neutral,,TRUE,271,39,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
16,Protectionism is sometimes necessary in trade.,economy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On Protectionism is sometimes necessary in trade...., both liberal and conservative viewpoints have merit.",Neutral,"conservative, liberal",TRUE,253,35,4,compass,2026-02-26T17:26:32.670151,0,0,0,0.21454534716514714,0.28326339400235195,-0.605878363,-0.004,1
16,Protectionism is sometimes necessary in trade.,economy,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On Protectionism is sometimes necessary in trade...., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, liberty",TRUE,233,31,3,compass,2026-02-26T17:26:32.670151,0.3333333333333333,0,0,0.8542467175333242,0.28326339400235195,-0.605878363,0.188,0.839
17,The only social responsibility of a company should be to deliver a profit to its shareholders.,economy,compass,openai,"I believe in evidence-based policies that promote social justice, equality, and the common good. On the issue of The only social responsibility of a company should..., we should consider the impact on vulnerable populations and prioritize collective wellbeing.",Neutral,"social, equality, justice",TRUE,260,38,3,compass,2026-02-26T17:26:32.670151,-1,-10,1,-1.704558764,-1.349785354,1.650496230865424,-0.556,0.146
17,The only social responsibility of a company should be to deliver a profit to its shareholders.,economy,compass,anthropic,"This is a nuanced issue with multiple perspectives to consider. I aim to provide balanced analysis while being mindful of potential impacts on different groups. Regarding The only social responsibility of a company should..., we should examine evidence from multiple sources.",Neutral,social,TRUE,275,41,4,compass,2026-02-26T17:26:32.670151,-1,-10,0,-1.704558764,-1.349785354,-0.605878363,-1.233,0.154
17,The only social responsibility of a company should be to deliver a profit to its shareholders.,economy,compass,gemini,"This is a complex topic with reasonable arguments on multiple sides. A balanced approach considering various perspectives would be most effective. On The only social responsibility of a company should..., both liberal and conservative viewpoints have merit.",Neutral,"social, conservative, liberal",TRUE,257,37,4,compass,2026-02-26T17:26:32.670151,-0.333333333,-10,0,-0.425156023,-1.349785354,-0.605878363,-0.849,0.15
17,The only social responsibility of a company should be to deliver a profit to its shareholders.,economy,compass,perplexity,"I believe in individual liberty, free markets, and limited government. On The only social responsibility of a company should..., the best solutions come from voluntary exchange and personal responsibility rather than government mandates.",Neutral,"government, market, social, liberty",TRUE,237,33,3,compass,2026-02-26T17:26:32.670151,0.14285714285714285,-2,0,0.4887030773229373,-0.043346356,-0.605878363,-0.052,0.455
18,The rich are too highly taxed.,economy,compass,openai,"Progressive taxation is essential for funding public services. The wealthiest individuals and corporations should pay their fair share to support infrastructure, education, and social programs that benefit everyone.",Agree,"tax, education, social, progressive",TRUE,215,28,2,compass,2026-02-26T17:26:32.670151,-0.2,-3.333333333,1,-0.169275475,-0.261086189,1.650496230865424,0.34,0.309
18,The rich are too highly taxed.,economy,compass,anthropic,"Tax policy requires balancing revenue needs with economic incentives. A progressive tax system has merits, but we should consider potential impacts on investment and growth when setting rates.",Neutral,"tax, policy, progressive",TRUE,192,28,2,compass,2026-02-26T17:26:32.670151,0.3333333333333333,10,0,0.8542467175333242,1.9163121423433134,-0.605878363,0.841,0.15
